ens_ID	hgnc_symbol
ENSG00000175463	TBC1D10C
ENSG00000188487	INSC
ENSG00000149476	DAK
ENSG00000172508	CARNS1
ENSG00000166313	APBB1
ENSG00000175634	RPS6KB2
ENSG00000149292	TTC12
ENSG00000110693	SOX6
ENSG00000162144	CYB561A3
ENSG00000110696	C11orf58
ENSG00000149483	TMEM138
ENSG00000213402	PTPRCAP
ENSG00000172725	CORO1B
ENSG00000110169	HPX
ENSG00000187049	TMEM216
ENSG00000166689	PLEKHA7
ENSG00000175514	GPR152
ENSG00000175544	CABP4
ENSG00000149532	CPSF7
ENSG00000172663	TMEM134
ENSG00000170209	ANKK1
ENSG00000110171	TRIM3
ENSG00000110700	RPS13
ENSG00000149295	DRD2
ENSG00000011405	PIK3C2A
ENSG00000110711	AIP
ENSG00000166682	TMPRSS5
ENSG00000132254	ARFIP2
ENSG00000110697	PITPNM1
ENSG00000086827	ZW10
ENSG00000167985	SDHAF2
ENSG00000070081	NUCB2
ENSG00000228607	CLDN25
ENSG00000132286	TIMM10B
ENSG00000048028	USP28
ENSG00000162148	PPP1R32
ENSG00000204950	LRRC10B
ENSG00000188211	NCR3LG1
ENSG00000179532	DNHD1
ENSG00000011347	SYT7
ENSG00000167797	CDK2AP2
ENSG00000187486	KCNJ11
ENSG00000134780	DAGLA
ENSG00000006071	ABCC8
ENSG00000124920	MYRF
ENSG00000132275	RRP8
ENSG00000166333	ILK
ENSG00000149305	HTR3B
ENSG00000166736	HTR3A
ENSG00000134825	TMEM258
ENSG00000168496	FEN1
ENSG00000006611	USH1C
ENSG00000134824	FADS2
ENSG00000167791	CABP2
ENSG00000084207	GSTP1
ENSG00000166337	TAF10
ENSG00000184224	C11orf72
ENSG00000166340	TPP1
ENSG00000167792	NDUFV1
ENSG00000109906	ZBTB16
ENSG00000166741	NNMT
ENSG00000180425	C11orf71
ENSG00000076053	RBM7
ENSG00000149485	FADS1
ENSG00000167799	NUDT8
ENSG00000167800	TBX10
ENSG00000132744	ACY3
ENSG00000188162	OTOG
ENSG00000132746	ALDH3B2
ENSG00000076043	REXO2
ENSG00000110057	UNC93B1
ENSG00000166341	DCHS1
ENSG00000129152	MYOD1
ENSG00000158042	MRPL17
ENSG00000221968	FADS3
ENSG00000129159	KCNC1
ENSG00000188124	OR2AG2
ENSG00000170803	OR2AG1
ENSG00000184933	OR6A2
ENSG00000166363	OR10A5
ENSG00000170790	OR10A2
ENSG00000129158	SERGEF
ENSG00000095110	NXPE1
ENSG00000170782	OR10A4
ENSG00000166368	OR2D2
ENSG00000178358	OR2D3
ENSG00000137634	NXPE4
ENSG00000149054	ZNF215
ENSG00000204361	NXPE2
ENSG00000149050	ZNF214
ENSG00000158077	NLRP14
ENSG00000110717	NDUFS8
ENSG00000182985	CADM1
ENSG00000167994	RAB3IL1
ENSG00000170748	RBMXL2
ENSG00000170743	SYT9
ENSG00000110719	TCIRG1
ENSG00000167995	BEST1
ENSG00000129167	TPH1
ENSG00000183801	OLFML1
ENSG00000166788	SAAL1
ENSG00000137656	BUD13
ENSG00000166387	PPFIBP2
ENSG00000167996	FTH1
ENSG00000109917	ZNF259
ENSG00000179826	MRGPRX3
ENSG00000179817	MRGPRX4
ENSG00000148965	SAA4
ENSG00000134339	SAA2
ENSG00000149503	INCENP
ENSG00000173432	SAA1
ENSG00000110721	CHKA
ENSG00000168515	SCGB1D1
ENSG00000124939	SCGB2A1
ENSG00000124935	SCGB1D2
ENSG00000110484	SCGB2A2
ENSG00000110066	SUV420H1
ENSG00000197745	SCGB1D4
ENSG00000166394	CYB5R2
ENSG00000162174	ASRGL1
ENSG00000171067	C11orf24
ENSG00000110756	HPS5
ENSG00000162337	LRP5
ENSG00000183378	OVCH2
ENSG00000110243	APOA5
ENSG00000149021	SCGB1A1
ENSG00000110244	APOA4
ENSG00000110245	APOC3
ENSG00000124942	AHNAK
ENSG00000118137	APOA1
ENSG00000183303	OR5P2
ENSG00000182334	OR5P3
ENSG00000175393	OR10A6
ENSG00000170683	OR10A3
ENSG00000182261	NLRP10
ENSG00000175390	EIF3F
ENSG00000166402	TUB
ENSG00000254772	EEF1G
ENSG00000160584	SIK3
ENSG00000110768	GTF2H1
ENSG00000110075	PPP6R3
ENSG00000255508	MIR3654
ENSG00000166405	RIC3
ENSG00000134333	LDHA
ENSG00000149016	TUT1
ENSG00000166407	LMO1
ENSG00000149480	MTA2
ENSG00000130413	STK33
ENSG00000168092	PAFAH1B2
ENSG00000149577	SIDT2
ENSG00000166436	TRIM66
ENSG00000149499	EML3
ENSG00000166441	RPL27A
ENSG00000069482	GAL
ENSG00000166796	LDHC
ENSG00000149591	TAGLN
ENSG00000149489	ROM1
ENSG00000166800	LDHAL6A
ENSG00000132749	MTL5
ENSG00000149541	B3GAT3
ENSG00000074319	TSG101
ENSG00000110090	CPT1A
ENSG00000197345	MRPL21
ENSG00000089597	GANAB
ENSG00000160613	PCSK7
ENSG00000166444	ST5
ENSG00000167257	RNF214
ENSG00000132740	IGHMBP2
ENSG00000172938	MRGPRD
ENSG00000172935	MRGPRF
ENSG00000162341	TPCN2
ENSG00000151116	UEVLD
ENSG00000185085	INTS5
ENSG00000172927	MYEOV
ENSG00000179119	SPTY2D1
ENSG00000162194	C11orf48
ENSG00000110092	CCND1
ENSG00000151117	TMEM86A
ENSG00000179057	IGSF22
ENSG00000186318	BACE1
ENSG00000214756	METTL12
ENSG00000166452	AKIP1
ENSG00000149716	ORAOV1
ENSG00000204922	C11orf83
ENSG00000162191	UBXN1
ENSG00000110786	PTPN5
ENSG00000176029	C11orf16
ENSG00000176009	ASCL3
ENSG00000162344	FGF19
ENSG00000075388	FGF4
ENSG00000177363	LRRN4CL
ENSG00000186895	FGF3
ENSG00000234857	HNRNPUL2-BSCL2
ENSG00000170255	MRGPRX1
ENSG00000183695	MRGPRX2
ENSG00000131620	ANO1
ENSG00000177054	ZDHHC13
ENSG00000168000	BSCL2
ENSG00000110274	CEP164
ENSG00000129170	CSRP3
ENSG00000177103	DSCAML1
ENSG00000168040	FADD
ENSG00000129173	E2F8
ENSG00000131626	PPFIA1
ENSG00000162188	GNG3
ENSG00000214753	HNRNPUL2
ENSG00000162222	TTC9C
ENSG00000137731	FXYD2
ENSG00000185670	ZBTB3
ENSG00000168002	POLR2G
ENSG00000162227	TAF6L
ENSG00000168569	TMEM223
ENSG00000185475	TMEM179B
ENSG00000255245	FXYD6-FXYD2
ENSG00000162231	NXF1
ENSG00000137726	FXYD6
ENSG00000085733	CTTN
ENSG00000166833	NAV2
ENSG00000137747	TMPRSS13
ENSG00000162236	STX5
ENSG00000110324	IL10RA
ENSG00000162105	SHANK2
ENSG00000133316	WDR74
ENSG00000137648	TMPRSS4
ENSG00000168003	SLC3A2
ENSG00000172893	DHCR7
ENSG00000109851	DBX1
ENSG00000109854	HTATIP2
ENSG00000177098	SCN4B
ENSG00000172890	NADSYN1
ENSG00000168539	CHRM1
ENSG00000149575	SCN2B
ENSG00000197901	SLC22A6
ENSG00000185238	PRMT3
ENSG00000160593	AMICA1
ENSG00000165970	SLC6A5
ENSG00000149452	SLC22A8
ENSG00000160588	MPZL3
ENSG00000244411	KRTAP5-7
ENSG00000241233	KRTAP5-8
ENSG00000254997	KRTAP5-9
ENSG00000204572	KRTAP5-10
ENSG00000204571	KRTAP5-11
ENSG00000197658	SLC22A24
ENSG00000158483	FAM86C1
ENSG00000165973	NELL1
ENSG00000184999	SLC22A10
ENSG00000184276	DEFB108B
ENSG00000149573	MPZL2
ENSG00000198851	CD3E
ENSG00000137522	RNF121
ENSG00000171714	ANO5
ENSG00000167286	CD3D
ENSG00000091664	SLC17A6
ENSG00000160654	CD3G
ENSG00000183161	FANCF
ENSG00000148935	GAS2
ENSG00000110344	UBE4A
ENSG00000137496	IL18BP
ENSG00000198168	SVIP
ENSG00000255359	CCDC179
ENSG00000187398	LUZP2
ENSG00000167283	ATP5L
ENSG00000137497	NUMA1
ENSG00000118058	KMT2A
ENSG00000134343	ANO3
ENSG00000169550	MUC15
ENSG00000148942	SLC5A12
ENSG00000176971	FIBIN
ENSG00000129151	BBOX1
ENSG00000109881	CCDC34
ENSG00000172425	TTC36
ENSG00000205213	LGR4
ENSG00000149582	TMEM25
ENSG00000184154	LRTOMT
ENSG00000148943	LIN7C
ENSG00000176697	BDNF
ENSG00000118096	IFT46
ENSG00000121621	KIF18A
ENSG00000149357	LAMTOR1
ENSG00000169519	METTL15
ENSG00000095139	ARCN1
ENSG00000182255	KCNA4
ENSG00000131808	FSHB
ENSG00000110200	ANAPC15
ENSG00000152219	ARL14EP
ENSG00000066382	MPPED2
ENSG00000170959	DCDC1
ENSG00000019144	PHLDB1
ENSG00000170946	DNAJC24
ENSG00000110203	FOLR3
ENSG00000148950	IMMP1L
ENSG00000110195	FOLR1
ENSG00000109911	ELP4
ENSG00000165457	FOLR2
ENSG00000165458	INPPL1
ENSG00000007372	PAX6
ENSG00000165462	PHOX2A
ENSG00000118094	TREH
ENSG00000162129	CLPB
ENSG00000049449	RCN1
ENSG00000184937	WT1
ENSG00000110367	DDX6
ENSG00000149100	EIF3M
ENSG00000160683	CXCR5
ENSG00000186174	BCL9L
ENSG00000186714	CCDC73
ENSG00000110375	UPK2
ENSG00000176302	FOXR1
ENSG00000186166	CCDC84
ENSG00000135378	PRRG4
ENSG00000118181	RPS25
ENSG00000060749	QSER1
ENSG00000186642	PDE2A
ENSG00000121690	DEPDC7
ENSG00000196655	TRAPPC4
ENSG00000176148	TCP11L1
ENSG00000149428	HYOU1
ENSG00000176102	CSTF3
ENSG00000110422	HIPK3
ENSG00000110427	KIAA1549L
ENSG00000205177	C11orf91
ENSG00000085063	CD59
ENSG00000256269	HMBS
ENSG00000186635	ARAP1
ENSG00000110429	FBXO3
ENSG00000135363	LMO2
ENSG00000135387	CAPRIN1
ENSG00000188486	H2AFX
ENSG00000172269	DPAGT1
ENSG00000135372	NAT10
ENSG00000214530	STARD10
ENSG00000172375	C2CD2L
ENSG00000172273	HINFP
ENSG00000172350	ABCG4
ENSG00000168010	ATG16L2
ENSG00000160703	NLRX1
ENSG00000166016	ABTB2
ENSG00000121691	CAT
ENSG00000135374	ELF5
ENSG00000137478	FCHSD2
ENSG00000172367	PDZD3
ENSG00000135373	EHF
ENSG00000248712	CCDC153
ENSG00000110395	CBL
ENSG00000175591	P2RY2
ENSG00000171631	P2RY6
ENSG00000149089	APIP
ENSG00000110435	PDHX
ENSG00000110237	ARHGEF17
ENSG00000054967	RELT
ENSG00000054965	FAM168A
ENSG00000076706	MCAM
ENSG00000173456	RNF26
ENSG00000223953	C1QTNF5
ENSG00000235718	MFRP
ENSG00000021300	PLEKHB1
ENSG00000036672	USP2
ENSG00000026508	CD44
ENSG00000175582	RAB6A
ENSG00000154096	THY1
ENSG00000110400	PVRL1
ENSG00000175581	MRPL48
ENSG00000137699	TRIM29
ENSG00000110436	SLC1A2
ENSG00000181924	COA4
ENSG00000175575	PAAF1
ENSG00000184232	OAF
ENSG00000149090	PAMR1
ENSG00000137709	POU2F3
ENSG00000181264	TMEM136
ENSG00000179431	FJX1
ENSG00000166326	TRIM44
ENSG00000187726	DNAJB13
ENSG00000179241	LDLRAD3
ENSG00000175567	UCP2
ENSG00000110442	COMMD9
ENSG00000196914	ARHGEF12
ENSG00000135362	PRR5L
ENSG00000175564	UCP3
ENSG00000175104	TRAF6
ENSG00000166349	RAG1
ENSG00000168014	C2CD3
ENSG00000175097	RAG2
ENSG00000149403	GRIK4
ENSG00000166352	C11orf74
ENSG00000148948	LRRC4C
ENSG00000166181	API5
ENSG00000154114	TBCEL
ENSG00000214517	PPME1
ENSG00000109927	TECTA
ENSG00000109929	SC5D
ENSG00000149380	P4HA3
ENSG00000052841	TTC17
ENSG00000165434	PGM2L1
ENSG00000149084	HSD17B12
ENSG00000175538	KCNE3
ENSG00000137642	SORL1
ENSG00000175536	LIPT2
ENSG00000077514	POLD3
ENSG00000166199	ALKBH3
ENSG00000187479	C11orf96
ENSG00000205126	ACCSL
ENSG00000259571	BLID
ENSG00000110455	ACCS
ENSG00000154127	UBASH3B
ENSG00000054938	CHRDL2
ENSG00000166439	RNF169
ENSG00000109943	CRTAM
ENSG00000109944	C11orf63
ENSG00000188909	BSX
ENSG00000151348	EXT2
ENSG00000166435	XRRA1
ENSG00000109971	HSPA8
ENSG00000052850	ALX4
ENSG00000085117	CD82
ENSG00000118363	SPCS2
ENSG00000157570	TSPAN18
ENSG00000162139	NEU3
ENSG00000171561	OR2AT4
ENSG00000166250	CLMP
ENSG00000137491	SLCO2B1
ENSG00000175274	TP53I11
ENSG00000023171	GRAMD1B
ENSG00000019485	PRDM11
ENSG00000019505	SYT13
ENSG00000261594	TPBGL
ENSG00000137486	ARRB1
ENSG00000166257	SCN3B
ENSG00000175264	CHST1
ENSG00000181830	SLC35C1
ENSG00000121671	CRY2
ENSG00000166261	ZNF202
ENSG00000121653	MAPK8IP1
ENSG00000221931	OR6X1
ENSG00000196099	OR6M1
ENSG00000204300	TMEM225
ENSG00000234776	C11orf94
ENSG00000181518	OR8D4
ENSG00000171014	OR4D5
ENSG00000181499	OR6T1
ENSG00000196248	OR10S1
ENSG00000198674	OR10G6
ENSG00000254737	OR10G4
ENSG00000236981	OR10G9
ENSG00000121680	PEX16
ENSG00000149273	RPS3
ENSG00000234560	OR10G8
ENSG00000182634	OR10G7
ENSG00000110002	VWA5A
ENSG00000165905	GYLTL1B
ENSG00000149243	KLHL35
ENSG00000197309	OR10D3
ENSG00000197849	OR8G1
ENSG00000255298	OR8G5
ENSG00000196341	OR8D1
ENSG00000197263	OR8D2
ENSG00000135365	PHF21A
ENSG00000204293	OR8B2
ENSG00000196661	OR8B3
ENSG00000198657	OR8B4
ENSG00000197125	OR8B8
ENSG00000170953	OR8B12
ENSG00000158555	GDPD5
ENSG00000196119	OR8A1
ENSG00000154143	PANX3
ENSG00000154144	TBRG1
ENSG00000157613	CREB3L1
ENSG00000149257	SERPINH1
ENSG00000110013	SIAE
ENSG00000064199	SPA17
ENSG00000154146	NRGN
ENSG00000149091	DGKZ
ENSG00000019102	VSIG2
ENSG00000149564	ESAM
ENSG00000171533	MAP6
ENSG00000120458	MSANTD2
ENSG00000166391	MOGAT2
ENSG00000062282	DGAT2
ENSG00000198382	UVRAG
ENSG00000154134	ROBO3
ENSG00000085741	WNT11
ENSG00000137492	PRKRIR
ENSG00000110492	MDK
ENSG00000180720	CHRM4
ENSG00000158636	C11orf30
ENSG00000110497	AMBRA1
ENSG00000154133	ROBO4
ENSG00000180423	HARBI1
ENSG00000137507	LRRC32
ENSG00000182704	TSKU
ENSG00000078124	ACER3
ENSG00000165478	HEPACAM
ENSG00000221932	HEPN1
ENSG00000175224	ATG13
ENSG00000149548	CCDC15
ENSG00000134955	SLC37A2
ENSG00000198488	B3GNT6
ENSG00000149260	CAPN5
ENSG00000150433	TMEM218
ENSG00000254550	OMP
ENSG00000175220	ARHGAP1
ENSG00000175213	ZNF408
ENSG00000137474	MYO7A
ENSG00000165495	PKNOX2
ENSG00000180210	F2
ENSG00000149557	FEZ1
ENSG00000175216	CKAP5
ENSG00000178795	GDPD4
ENSG00000149269	PAK1
ENSG00000149547	EI24
ENSG00000134569	LRP4
ENSG00000074201	CLNS1A
ENSG00000149179	C11orf49
ENSG00000178301	AQP11
ENSG00000134910	STT3A
ENSG00000149554	CHEK1
ENSG00000048649	RSF1
ENSG00000087884	AAMDC
ENSG00000149262	INTS4
ENSG00000149182	ARFGAP2
ENSG00000151364	KCTD14
ENSG00000259112	NDUFC2-KCTD14
ENSG00000151365	THRSP
ENSG00000151366	NDUFC2
ENSG00000134940	ACRV1
ENSG00000165912	PACSIN3
ENSG00000159063	ALG8
ENSG00000171053	PATE1
ENSG00000196844	PATE2
ENSG00000134574	DDB2
ENSG00000236027	PATE3
ENSG00000237353	PATE4
ENSG00000198331	HYLS1
ENSG00000110060	PUS3
ENSG00000188997	KCTD21
ENSG00000109832	DDX25
ENSG00000134575	ACP2
ENSG00000118369	USP35
ENSG00000033327	GAB2
ENSG00000064309	CDON
ENSG00000025434	NR1H3
ENSG00000165526	RPUSD4
ENSG00000137513	NARS2
ENSG00000197798	FAM118B
ENSG00000149256	TENM4
ENSG00000182934	SRPR
ENSG00000182103	FAM181B
ENSG00000137509	PRCP
ENSG00000110074	FOXRED1
ENSG00000165490	C11orf82
ENSG00000137502	RAB30
ENSG00000165494	PCF11
ENSG00000150455	TIRAP
ENSG00000110063	DCPS
ENSG00000137494	ANKRD42
ENSG00000110514	MADD
ENSG00000110080	ST3GAL4
ENSG00000137500	CCDC90B
ENSG00000149571	KIRREL3
ENSG00000134571	MYBPC3
ENSG00000134954	ETS1
ENSG00000151702	FLI1
ENSG00000150672	DLG2
ENSG00000177951	BET1L
ENSG00000188076	SCGB1C1
ENSG00000177947	ODF3
ENSG00000066336	SPI1
ENSG00000151704	KCNJ1
ENSG00000177963	RIC8A
ENSG00000165915	SLC39A13
ENSG00000120457	KCNJ5
ENSG00000174370	C11orf45
ENSG00000120471	TP53AIP1
ENSG00000134909	ARHGAP32
ENSG00000165916	PSMC3
ENSG00000171204	TMEM126B
ENSG00000142082	SIRT3
ENSG00000171202	TMEM126A
ENSG00000137504	CREBZF
ENSG00000043039	BARX2
ENSG00000179071	CCDC89
ENSG00000151715	TMEM45B
ENSG00000165917	RAPSN
ENSG00000170322	NFRKB
ENSG00000149187	CELF1
ENSG00000185627	PSMD13
ENSG00000137501	SYTL2
ENSG00000213619	NDUFS3
ENSG00000170325	PRDM10
ENSG00000110536	PTPMT1
ENSG00000123444	KBTBD4
ENSG00000174885	NLRP6
ENSG00000196666	FAM180B
ENSG00000172247	C1QTNF4
ENSG00000109919	MTCH2
ENSG00000150676	CCDC83
ENSG00000084234	APLP2
ENSG00000142102	ATHL1
ENSG00000206013	IFITM5
ENSG00000185201	IFITM2
ENSG00000185885	IFITM1
ENSG00000142089	IFITM3
ENSG00000165923	AGBL2
ENSG00000182272	B4GALNT4
ENSG00000184363	PKP3
ENSG00000073921	PICALM
ENSG00000109920	FNBP4
ENSG00000185187	SIGIRR
ENSG00000149418	ST14
ENSG00000030066	NUP160
ENSG00000074266	EED
ENSG00000196323	ZBTB44
ENSG00000134917	ADAMTS8
ENSG00000185101	ANO9
ENSG00000166106	ADAMTS15
ENSG00000175728	C11orf44
ENSG00000149196	C11orf73
ENSG00000120451	SNX19
ENSG00000174915	PTDSS2
ENSG00000149201	CCDC81
ENSG00000149177	PTPRJ
ENSG00000175619	OR4B1
ENSG00000172208	OR4X2
ENSG00000176567	OR4X1
ENSG00000176555	OR4S1
ENSG00000176547	OR4C3
ENSG00000176540	OR4C5
ENSG00000237388	OR4A47
ENSG00000182053	TRIM49B
ENSG00000214891	TRIM64C
ENSG00000182667	NTM
ENSG00000023191	RNH1
ENSG00000151376	ME3
ENSG00000086205	FOLH1
ENSG00000150687	PRSS23
ENSG00000174804	FZD4
ENSG00000166575	TMEM135
ENSG00000258817	OR4C13
ENSG00000221954	OR4C12
ENSG00000221840	OR4A5
ENSG00000225997	OR4A8P
ENSG00000185926	OR4C46
ENSG00000150244	TRIM48
ENSG00000181961	OR4A16
ENSG00000181958	OR4A15
ENSG00000181939	OR4C15
ENSG00000181935	OR4C16
ENSG00000172188	OR4C11
ENSG00000181927	OR4P4
ENSG00000174982	OR4S2
ENSG00000181903	OR4C6
ENSG00000123892	RAB38
ENSG00000198877	OR5D13
ENSG00000186113	OR5D14
ENSG00000186117	OR5L1
ENSG00000186119	OR5D18
ENSG00000205030	OR5L2
ENSG00000205029	OR5D16
ENSG00000124900	TRIM51
ENSG00000187612	OR5W2
ENSG00000167825	OR5I1
ENSG00000174970	OR10AG1
ENSG00000149133	OR5F1
ENSG00000109861	CTSC
ENSG00000181785	OR5AS1
ENSG00000172154	OR8I2
ENSG00000181767	OR8H2
ENSG00000181761	OR8H3
ENSG00000167822	OR8J3
ENSG00000181752	OR8K5
ENSG00000174957	OR5J2
ENSG00000254658	OR8J2
ENSG00000181718	OR5T2
ENSG00000172489	OR5T3
ENSG00000181698	OR5T1
ENSG00000181693	OR8H1
ENSG00000181689	OR8K3
ENSG00000150261	OR8K1
ENSG00000172487	OR8J1
ENSG00000172199	OR8U1
ENSG00000174942	OR5R1
ENSG00000150269	OR5M9
ENSG00000174937	OR5M3
ENSG00000181371	OR5M8
ENSG00000255223	OR5M11
ENSG00000254834	OR5M10
ENSG00000255012	OR5M1
ENSG00000172464	OR5AP2
ENSG00000172459	OR5AR1
ENSG00000168959	GRM5
ENSG00000077498	TYR
ENSG00000174914	OR9G1
ENSG00000172457	OR9G4
ENSG00000241356	OR5G3
ENSG00000181273	OR5AK2
ENSG00000183908	LRRC55
ENSG00000134817	APLNR
ENSG00000149115	TNKS1BP1
ENSG00000149136	SSRP1
ENSG00000109991	P2RX3
ENSG00000156575	PRG3
ENSG00000186652	PRG2
ENSG00000183715	OPCML
ENSG00000086991	NOX4
ENSG00000166118	SPATA19
ENSG00000134802	SLC43A3
ENSG00000080854	IGSF9B
ENSG00000166086	JAM3
ENSG00000186907	RTN4RL2
ENSG00000151503	NCAPD3
ENSG00000149150	SLC43A1
ENSG00000134809	TIMM10
ENSG00000214414	TRIM77
ENSG00000168930	TRIM49
ENSG00000214872	SMTNL1
ENSG00000189253	TRIM64B
ENSG00000156587	UBE2L6
ENSG00000223417	TRIM49D1
ENSG00000204449	TRIM49C
ENSG00000151502	VPS26B
ENSG00000149131	SERPING1
ENSG00000077616	NAALAD2
ENSG00000151500	THYN1
ENSG00000151498	ACAD8
ENSG00000110172	CHORDC1
ENSG00000166793	YPEL4
ENSG00000172409	CLP1
ENSG00000156599	ZDHHC5
ENSG00000156603	MED19
ENSG00000166105	GLB1L3
ENSG00000213593	TMX2
ENSG00000254462	TMX2-CTNND1
ENSG00000165323	FAT3
ENSG00000134640	MTNR1B
ENSG00000180773	SLC36A4
ENSG00000149328	GLB1L2
ENSG00000109956	B3GAT1
ENSG00000224777	OR4F2P
ENSG00000270921	CICP23
ENSG00000230724	LINC01001
ENSG00000222225	RNU6-447P
ENSG00000243562	RN7SL838P
ENSG00000165325	CCDC67
ENSG00000247095	MIR210HG
ENSG00000166002	SMCO4
ENSG00000199038	MIR210
ENSG00000199785	SNORA52
ENSG00000166004	KIAA1731
ENSG00000222561	RNU6-1025P
ENSG00000255153	TOLLIP-AS1
ENSG00000233930	KRTAP5-AS1
ENSG00000205866	FAM99A
ENSG00000205865	FAM99B
ENSG00000230980	RPL36AP39
ENSG00000264493	MIR4298
ENSG00000229671	LINC01150
ENSG00000226416	MRPL23-AS1
ENSG00000130600	H19
ENSG00000207805	MIR483
ENSG00000099869	IGF2-AS
ENSG00000265258	MIR4686
ENSG00000207308	RNU6-878P
ENSG00000166012	TAF1D
ENSG00000182919	C11orf54
ENSG00000042429	MED17
ENSG00000214376	VSTM5
ENSG00000181333	HEPHL1
ENSG00000110218	PANX1
ENSG00000183560	FOLR4
ENSG00000123901	GPR83
ENSG00000020922	MRE11A
ENSG00000168876	ANKRD49
ENSG00000134627	PIWIL4
ENSG00000196371	FUT4
ENSG00000166025	AMOTL1
ENSG00000186280	KDM4D
ENSG00000235268	KDM4E
ENSG00000149218	ENDOD1
ENSG00000149212	SESN3
ENSG00000077458	FAM76B
ENSG00000166037	CEP57
ENSG00000087053	MTMR2
ENSG00000184384	MAML2
ENSG00000149231	CCDC82
ENSG00000183340	JRKL
ENSG00000149972	CNTN5
ENSG00000165895	ARHGAP42
ENSG00000170647	TMEM133
ENSG00000082175	PGR
ENSG00000137672	TRPC6
ENSG00000187151	ANGPTL5
ENSG00000110318	KIAA1377
ENSG00000137691	C11orf70
ENSG00000137693	YAP1
ENSG00000023445	BIRC3
ENSG00000110330	BIRC2
ENSG00000152558	TMEM123
ENSG00000137673	MMP7
ENSG00000137674	MMP20
ENSG00000137675	MMP27
ENSG00000118113	MMP8
ENSG00000166670	MMP10
ENSG00000196611	MMP1
ENSG00000149968	MMP3
ENSG00000137745	MMP13
ENSG00000137692	DCUN1D5
ENSG00000187240	DYNC2H1
ENSG00000170962	PDGFD
ENSG00000170967	DDI1
ENSG00000204403	CASP12
ENSG00000239201	RPL21P106
ENSG00000244112	RN7SL508P
ENSG00000166226	CCT2
ENSG00000257195	HNRNPA1P50
ENSG00000202534	RNU6-1329P
ENSG00000250451	HOXC-AS1
ENSG00000257210	NACAP3
ENSG00000196531	NACA
ENSG00000207571	MIR615
ENSG00000187778	MCRS1
ENSG00000181852	RNF41
ENSG00000089234	BRAP
ENSG00000252886	RN7SKP197
ENSG00000221323	MIR1178
ENSG00000226729	RPL35AP30
ENSG00000243015	RN7SL737P
ENSG00000180481	GLIPR1L2
ENSG00000111331	OAS3
ENSG00000149948	HMGA2
ENSG00000266704	MIR4498
ENSG00000255857	PXN-AS1
ENSG00000111271	ACAD10
ENSG00000139278	GLIPR1
ENSG00000135100	HNF1A
ENSG00000123106	CCDC91
ENSG00000246985	SOCS2-AS1
ENSG00000139579	NABP2
ENSG00000265371	MIR3198-2
ENSG00000241785	RN7SL390P
ENSG00000207381	RNU6-950P
ENSG00000199122	MIR148B
ENSG00000264028	RN7SL744P
ENSG00000240925	RPS20P31
ENSG00000213235	EEF1A1P16
ENSG00000212358	RNU6-837P
ENSG00000242991	RPL7P40
ENSG00000076513	ANKRD13A
ENSG00000256896	PSMC1P8
ENSG00000255993	PSMC1P9
ENSG00000227525	RPL7P6
ENSG00000123009	NME2P1
ENSG00000202538	RNU4-2
ENSG00000264978	RN7SL630P
ENSG00000171435	KSR2
ENSG00000240993	RN7SL459P
ENSG00000243854	RN7SL67P
ENSG00000257477	LINC01154
ENSG00000257780	GLYCAM1
ENSG00000198056	PRIM1
ENSG00000174456	C12orf76
ENSG00000200795	RNU4-1
ENSG00000139233	LLPH
ENSG00000223126	RN7SKP263
ENSG00000200247	RNU6-254P
ENSG00000245205	EEF1A1P4
ENSG00000200885	RNU1-146P
ENSG00000111445	RFC5
ENSG00000155957	TMBIM4
ENSG00000185664	PMEL
ENSG00000270858	VDAC1P5
ENSG00000196534	OR9K1P
ENSG00000139540	SLC39A5
ENSG00000120805	ARL1
ENSG00000111615	KRR1
ENSG00000244391	RN7SL330P
ENSG00000213250	RBMS2P1
ENSG00000244091	RN7SL483P
ENSG00000236349	SUCLG2P2
ENSG00000266099	MIR5700
ENSG00000257847	LSM3P2
ENSG00000216306	KRT19P2
ENSG00000224622	OR9R1P
ENSG00000227423	OR10U1P
ENSG00000252659	RNU6-1088P
ENSG00000213451	OR6C69P
ENSG00000205331	OR6C72P
ENSG00000239881	RPS27P25
ENSG00000230307	OR6C5P
ENSG00000208038	MIR492
ENSG00000257757	OR6C7P
ENSG00000257666	CBX3P5
ENSG00000203408	OR6C71P
ENSG00000219355	RPL31P52
ENSG00000233606	OR6C66P
ENSG00000248008	DYNLL1-AS1
ENSG00000257414	OR6C73P
ENSG00000179899	PHC1P1
ENSG00000241030	RPL29P24
ENSG00000242137	RPL11P5
ENSG00000122970	IFT81
ENSG00000111335	OAS2
ENSG00000265455	MIR4700
ENSG00000139364	TMEM132B
ENSG00000213137	ARF1P2
ENSG00000231313	CLIC1P1
ENSG00000212535	RNU6-808P
ENSG00000199172	MIR331
ENSG00000265917	MIR3685
ENSG00000131982	UBE2L2
ENSG00000256021	TCEB1P31
ENSG00000222544	RNU6-735P
ENSG00000234670	OR6C64P
ENSG00000198812	LRRC10
ENSG00000272937	OR6U2P
ENSG00000025423	HSD17B6
ENSG00000127325	BEST3
ENSG00000212172	RNU1-149P
ENSG00000272837	OR10AE3P
ENSG00000244585	RPL12P33
ENSG00000064763	FAR2
ENSG00000139645	ANKRD52
ENSG00000241388	HNF1A-AS1
