ens_ID	chr	start	end
ENSG00000135577	6	142379467	142409936
ENSG00000178814	8	145106167	145118735
ENSG00000188396	1	45271585	45272957
ENSG00000185379	17	33426811	33448541
ENSG00000074696	15	65822756	65870687
ENSG00000137409	6	36935917	36954074
ENSG00000149124	11	58407899	58499447
ENSG00000111432	12	130647004	130650285
ENSG00000133805	11	10329860	10529126
ENSG00000185053	8	13947373	15095848
ENSG00000166887	15	42450899	42500514
ENSG00000172366	16	691813	698474
ENSG00000222009	1	45274154	45281257
ENSG00000174903	11	66036004	66044963
ENSG00000062485	12	56665483	56694176
ENSG00000260001	19	7981030	7983982
ENSG00000173163	2	62115859	62374382
ENSG00000203805	10	122216466	122349367
ENSG00000185332	17	79285074	79304474
ENSG00000115594	2	102681004	102796334
ENSG00000263053	17	79369275	79375658
ENSG00000104976	19	7985201	7988135
ENSG00000189292	2	279558	288851
ENSG00000257065	6	144128229	144165754
ENSG00000154040	18	21718942	21741567
ENSG00000125207	12	130822432	130857182
ENSG00000040731	5	24487209	24645087
ENSG00000103852	15	99676528	99791428
ENSG00000146433	6	158957468	159056460
ENSG00000156689	11	58601542	58671688
ENSG00000120262	6	151815165	151942328
ENSG00000171282	17	79373540	79433357
ENSG00000196150	8	146076632	146127553
ENSG00000102781	13	30776767	30881621
ENSG00000161791	12	50031724	50101948
ENSG00000077348	19	41892279	41903384
ENSG00000080802	7	135046547	135194875
ENSG00000267849	6	44400472	44400720
ENSG00000177234	10	122357721	122359629
ENSG00000174871	11	66045661	66052772
ENSG00000108829	17	48452420	48474914
ENSG00000069869	15	56119120	56285944
ENSG00000203733	6	142454227	142456288
ENSG00000197948	5	141018869	141030986
ENSG00000175093	3	140770244	140867453
ENSG00000196284	6	44777054	45345690
ENSG00000088179	2	120517207	120741394
ENSG00000110046	11	64662007	64684722
ENSG00000171867	20	4666882	4682236
ENSG00000149308	11	108027942	108093369
ENSG00000160392	19	40825443	40854434
ENSG00000135521	6	144164481	144184949
ENSG00000258150	16	29476288	29479154
ENSG00000104723	8	15274724	15624158
ENSG00000169064	3	166958075	167099134
ENSG00000184144	1	205012325	205047627
ENSG00000009844	6	142468367	142545826
ENSG00000120008	10	122610687	122669036
ENSG00000267893	17	70036164	70036872
ENSG00000072756	3	3168600	3192563
ENSG00000128487	17	19912657	20222339
ENSG00000132591	17	27181956	27188085
ENSG00000117425	1	45285516	45308735
ENSG00000169203	16	29495010	29517320
ENSG00000154945	17	48770551	48785285
ENSG00000171864	20	4702556	4709106
ENSG00000125398	17	70117161	70122561
ENSG00000214239	6	159047471	159049322
ENSG00000131037	19	55583388	55599291
ENSG00000169129	10	116054583	116164515
ENSG00000146425	6	159057506	159065771
ENSG00000151790	4	156775890	156841558
ENSG00000130598	11	1860219	1862910
ENSG00000106991	9	130577291	130617035
ENSG00000174851	11	66052051	66056641
ENSG00000180259	20	4711928	4721314
ENSG00000182481	17	66031635	66042958
ENSG00000170613	5	156588857	156593275
ENSG00000178531	19	7989372	7991051
ENSG00000176769	10	132890654	133109984
ENSG00000101265	20	4760669	4804291
ENSG00000188279	10	49199649	49207818
ENSG00000243130	19	43511808	43530664
ENSG00000205981	3	180701497	180707562
ENSG00000168685	5	35852797	35879705
ENSG00000149743	11	63991271	63993726
ENSG00000135090	12	118587606	118810750
ENSG00000185774	4	20730239	21950422
ENSG00000109475	4	109541722	109551568
ENSG00000161996	16	699311	717833
ENSG00000131023	6	149979289	150039392
ENSG00000133195	17	70642088	71088851
ENSG00000095787	10	28821422	28912041
ENSG00000196104	4	167654535	168155947
ENSG00000101210	20	62119366	62130505
ENSG00000188038	16	67918708	67922758
ENSG00000104980	19	7991603	8008805
ENSG00000205726	21	35014706	35272165
ENSG00000171790	1	41481269	41488909
ENSG00000144583	2	217122588	217236750
ENSG00000256043	4	156845270	156875069
ENSG00000141141	17	35969787	36003493
ENSG00000163634	3	63819546	63849579
ENSG00000177191	19	41931264	41934635
ENSG00000065413	2	197831741	198175897
ENSG00000164674	6	159071046	159185908
ENSG00000189275	10	133604734	133622535
ENSG00000225526	3	12556433	12602558
ENSG00000251283	4	157555646	157563606
ENSG00000198576	8	143692405	143696833
ENSG00000129493	14	31760994	31889788
ENSG00000179938	15	30375158	30385702
ENSG00000159792	16	67927175	67963581
ENSG00000108848	17	48796905	48833574
ENSG00000175470	10	133747955	133773331
ENSG00000198856	4	109571740	109588976
ENSG00000142961	1	47073387	47082563
ENSG00000124813	6	45295894	45632086
ENSG00000174529	1	205052258	205053645
ENSG00000109670	4	153242410	153457253
ENSG00000145431	4	157681606	157892546
ENSG00000075975	3	12598513	12625212
ENSG00000179292	11	66059341	66064135
ENSG00000181027	19	47249303	47280245
ENSG00000161513	17	72858619	72869156
ENSG00000151353	2	667335	677439
ENSG00000138375	2	217277137	217347776
ENSG00000113851	3	3190676	3221394
ENSG00000124557	6	26501449	26510650
ENSG00000105341	19	41937223	41946622
ENSG00000174807	11	66081958	66084515
ENSG00000168904	15	99791567	99930934
ENSG00000117222	1	205055270	205091143
ENSG00000147862	9	14081842	14398982
ENSG00000167311	11	3659733	3663546
ENSG00000005007	19	18942747	18979045
ENSG00000167653	8	143751726	143764142
ENSG00000008283	17	61509665	61523739
ENSG00000164040	4	129190397	129209984
ENSG00000105223	19	40854363	40886346
ENSG00000204323	17	73629514	73637484
ENSG00000174791	11	66097713	66104311
ENSG00000152942	5	68665120	68710628
ENSG00000133687	12	29653773	29937692
ENSG00000189403	13	31032884	31191734
ENSG00000268059	6	13615728	13621126
ENSG00000138614	15	65871091	65903627
ENSG00000091831	6	151977826	152450754
ENSG00000261247	15	30427352	30437770
ENSG00000215009	12	7456880	7481320
ENSG00000149311	11	108093211	108239829
ENSG00000123472	1	47098409	47139539
ENSG00000118491	6	144185573	144259483
ENSG00000160886	8	143781529	143786545
ENSG00000187553	10	94821021	94828454
ENSG00000101751	18	51795774	51847636
ENSG00000176994	17	18218624	18226517
ENSG00000100033	22	18900294	18924066
ENSG00000010017	6	13621730	13711796
ENSG00000256515	17	34522268	34524157
ENSG00000132518	17	7905912	7923657
ENSG00000182952	6	26538633	26546482
ENSG00000125534	20	62152077	62153559
ENSG00000129744	11	3666358	3685646
ENSG00000010803	1	41492872	41707826
ENSG00000100209	22	29138019	29153503
ENSG00000169862	5	10971952	11904155
ENSG00000255823	11	10529434	10530723
ENSG00000197471	16	29674300	29682187
ENSG00000110315	11	10533225	10562777
ENSG00000123405	12	54685895	54694905
ENSG00000166664	15	30653443	30686052
ENSG00000155893	3	140947568	141013748
ENSG00000095596	10	94833232	94837647
ENSG00000123600	2	172173919	172291312
ENSG00000242221	19	43568363	43587197
ENSG00000103485	16	29674600	29710020
ENSG00000100744	14	96829814	96853625
ENSG00000173960	2	24150155	24227779
ENSG00000166840	11	58672871	58811000
ENSG00000177675	12	7499281	7632493
ENSG00000101213	20	62159778	62168723
ENSG00000225119	10	38717074	38736820
ENSG00000164089	4	109663196	109684210
ENSG00000131748	17	37793318	37819737
ENSG00000112212	6	41010293	41012076
ENSG00000132155	3	12625100	12705725
ENSG00000267979	3	172019438	172019686
ENSG00000203443	3	172034218	172039513
ENSG00000118292	1	150240600	150253327
ENSG00000170631	8	146155744	146176274
ENSG00000185905	16	29753784	29757327
ENSG00000259120	17	73642323	73644057
ENSG00000121853	3	172162923	172166246
ENSG00000105281	19	47278140	47291851
ENSG00000159873	22	29168662	29185283
ENSG00000070785	1	45316450	45452282
ENSG00000146109	6	26597180	26600278
ENSG00000164241	5	126378250	126409184
ENSG00000129749	11	3686817	3692614
ENSG00000205020	17	34538310	34540280
ENSG00000066135	1	44115829	44171186
ENSG00000176171	10	133781578	133795435
ENSG00000174992	16	29789561	29793096
ENSG00000174744	11	66104804	66112596
ENSG00000149761	11	63993413	63998158
ENSG00000133059	1	205111632	205180727
ENSG00000174448	18	51850728	51884334
ENSG00000176974	17	18231187	18266856
ENSG00000130592	11	1874200	1913497
ENSG00000179593	17	7942335	7952452
ENSG00000155744	2	201838441	201936394
ENSG00000159658	1	47124366	47184824
ENSG00000204220	6	33257079	33266178
ENSG00000170340	2	62423248	62451866
ENSG00000068971	11	64685025	64701945
ENSG00000121858	3	172223298	172241297
ENSG00000224130	11	58672897	58676071
ENSG00000144040	2	73169165	73302747
ENSG00000172315	20	45313004	45318418
ENSG00000188385	10	133918175	133998313
ENSG00000141086	16	67961543	67966317
ENSG00000189057	11	58874658	58894883
ENSG00000055163	5	156693089	156822606
ENSG00000136682	2	114195268	114253766
ENSG00000106992	9	130628759	130640022
ENSG00000269879	10	24770273	24770632
ENSG00000166845	18	51884287	51911588
ENSG00000113594	5	38475065	38608456
ENSG00000092820	6	159186773	159240444
ENSG00000144455	3	3742498	4508965
ENSG00000135960	2	109510927	109605828
ENSG00000114054	3	135969148	136056738
ENSG00000132952	13	31191830	31233686
ENSG00000204941	19	43670408	43690688
ENSG00000182022	10	125767184	125853206
ENSG00000156515	10	71029740	71161638
ENSG00000170324	10	49364601	49482941
ENSG00000197496	20	45338126	45364965
ENSG00000079616	16	29802040	29816706
ENSG00000169499	8	38758753	38831428
ENSG00000078053	7	38423305	38671167
ENSG00000100219	22	29190543	29196585
ENSG00000141447	18	21742008	21977844
ENSG00000109738	4	157997209	158093242
ENSG00000177042	11	695428	705028
ENSG00000166801	11	58910221	58922512
ENSG00000186118	1	47134527	47139266
ENSG00000077684	4	129730779	129796379
ENSG00000197415	3	156977531	157251408
ENSG00000178690	18	52254988	52266724
ENSG00000114349	3	50229045	50233949
ENSG00000237441	6	33259431	33267101
ENSG00000090266	7	140390577	140422590
ENSG00000130193	8	143808621	143818345
ENSG00000261884	16	67963517	67969920
ENSG00000145794	5	126626523	126801429
ENSG00000124701	6	41021043	41032250
ENSG00000163635	3	63850233	63989138
ENSG00000110011	11	63997750	64001758
ENSG00000041353	18	52385091	52562747
ENSG00000175893	9	14611069	14693469
ENSG00000133800	11	10578513	10633236
ENSG00000107863	10	24872538	25012597
ENSG00000205220	16	67968405	67970990
ENSG00000125508	20	62172163	62178857
ENSG00000112414	6	142622991	142767403
ENSG00000173567	2	26531041	26569685
ENSG00000174684	11	66112843	66115163
ENSG00000164867	7	150688083	150711676
ENSG00000089057	20	4833002	4990939
ENSG00000001167	6	41040684	41067715
ENSG00000132965	13	31309645	31338556
ENSG00000064655	20	45523263	45817492
ENSG00000165424	10	81142081	81205383
ENSG00000174132	5	99871009	99922445
ENSG00000255468	11	66115421	66132275
ENSG00000124766	6	21593972	21598847
ENSG00000181827	15	56379478	56535483
ENSG00000204060	1	41827594	41849262
ENSG00000147869	9	14719722	14722715
ENSG00000133069	1	205197304	205242471
ENSG00000150076	10	32832297	33171802
ENSG00000144959	3	172348039	172429008
ENSG00000120253	6	150045451	150070801
ENSG00000110042	11	58938903	58976060
ENSG00000149735	11	64701943	64703360
ENSG00000102802	13	31480328	31499709
ENSG00000115966	2	175936978	176033110
ENSG00000140057	14	96858448	96955764
ENSG00000127129	1	41944446	41950344
ENSG00000142973	1	47223510	47285085
ENSG00000174669	11	66129992	66139685
ENSG00000113100	5	26880709	27121257
ENSG00000159208	1	150254953	150259505
ENSG00000175664	13	31506840	31549639
ENSG00000183579	22	29279580	29453475
ENSG00000152990	4	22346694	22517677
ENSG00000168070	11	64704989	64739557
ENSG00000189120	17	45922279	45933240
ENSG00000127952	7	75625656	75677322
ENSG00000120318	5	141032968	141061788
ENSG00000144331	2	180306709	180726232
ENSG00000213398	16	67973653	67978034
ENSG00000138246	3	132136370	132257876
ENSG00000103978	15	42502730	42565861
ENSG00000144369	2	187558698	187630685
ENSG00000203711	6	159290971	159331385
ENSG00000244623	7	99473610	99474680
ENSG00000151575	15	56536207	56738195
ENSG00000163545	1	205271187	205290883
ENSG00000118495	6	144261437	144385735
ENSG00000167182	17	45973516	46006323
ENSG00000176571	8	87878670	88627447
ENSG00000196693	10	43084555	43133992
ENSG00000038945	8	15965387	16424999
ENSG00000160408	9	130647600	130667687
ENSG00000175928	3	3841121	3889387
ENSG00000163636	3	63996225	64009658
ENSG00000164946	9	14734664	14910993
ENSG00000177156	11	747329	765024
ENSG00000177683	7	108194987	108210194
ENSG00000235705	10	81266126	81270678
ENSG00000253626	10	81272357	81276188
ENSG00000169629	2	113127669	113192065
ENSG00000165733	10	43278249	43330385
ENSG00000182307	8	146277764	146281416
ENSG00000125503	19	55602281	55628927
ENSG00000100249	22	29454660	29457832
ENSG00000169641	1	23410516	23504301
ENSG00000161526	17	73663196	73704142
ENSG00000187094	3	42299317	42307699
ENSG00000173511	11	64002010	64006259
ENSG00000130363	6	159393903	159421219
ENSG00000140983	16	718086	724174
ENSG00000185271	14	20896970	20903801
ENSG00000127124	1	41972036	42501596
ENSG00000223802	19	18979361	19007536
ENSG00000185303	10	81315608	81320153
ENSG00000170364	3	4344988	4359251
ENSG00000174576	11	66188475	66194178
ENSG00000129595	5	111478138	111755013
ENSG00000183762	22	29469066	29564321
ENSG00000138587	15	56713742	56757335
ENSG00000120694	13	31710762	31736525
ENSG00000116035	2	71127720	71160576
ENSG00000114204	3	167159577	167196792
ENSG00000168062	11	64755415	64764517
ENSG00000179546	1	23516993	23521222
ENSG00000125531	20	62184373	62188061
ENSG00000205639	2	24232951	24286191
ENSG00000162873	1	205305220	205326218
ENSG00000089022	12	112279782	112334343
ENSG00000072952	11	10594638	10715535
ENSG00000157093	3	42438570	42452092
ENSG00000196704	17	66243715	66253297
ENSG00000111481	12	54694986	54745633
ENSG00000092094	14	20914570	20923264
ENSG00000066044	19	8023463	8070543
ENSG00000173868	17	47300724	47308128
ENSG00000089063	20	5080486	5093749
ENSG00000115234	2	27593389	27599995
ENSG00000146833	7	99474581	99517223
ENSG00000187145	1	150266289	150281414
ENSG00000110713	11	3692313	3819022
ENSG00000181449	3	181429714	181432221
ENSG00000179528	2	74724644	74730443
ENSG00000065154	10	126085872	126107545
ENSG00000182389	2	152689290	152955593
ENSG00000173486	11	64008475	64011604
ENSG00000176566	8	88882973	88886296
ENSG00000204978	19	41949063	41950670
ENSG00000113361	5	31193857	31329253
ENSG00000126107	1	45468212	45477001
ENSG00000213465	11	64781585	64789656
ENSG00000174547	11	66202546	66234209
ENSG00000130589	20	62189439	62205592
ENSG00000268730	15	99859300	99859828
ENSG00000070413	22	19023795	19109967
ENSG00000115289	2	74732170	74735707
ENSG00000007129	19	42055886	42093197
ENSG00000178075	3	113547029	113666021
ENSG00000125944	1	23630264	23670829
ENSG00000156103	8	89044237	89340254
ENSG00000131142	19	8117651	8127534
ENSG00000186998	22	29601840	29655586
ENSG00000115827	2	172290727	172341562
ENSG00000058063	3	182511288	182639423
ENSG00000164691	6	159455500	159466184
ENSG00000186007	1	205350506	205425082
ENSG00000044012	1	42619092	42621495
ENSG00000186399	15	30695943	30706463
ENSG00000163026	2	24252210	24272445
ENSG00000116039	2	71163012	71192536
ENSG00000186889	2	62727356	62739029
ENSG00000114353	3	50263724	50296787
ENSG00000258052	12	70195449	70249143
ENSG00000137207	6	43479565	43484728
ENSG00000187048	1	47394849	47407156
ENSG00000133704	12	30781922	30848920
ENSG00000167107	17	48503519	48552206
ENSG00000114812	3	42530791	42579059
ENSG00000197273	1	42628362	42630389
ENSG00000068305	15	100017370	100256671
ENSG00000204217	2	203241659	203432474
ENSG00000186281	2	96687694	96705199
ENSG00000177225	11	767220	777488
ENSG00000173457	11	64011956	64014413
ENSG00000166268	12	70219084	70352877
ENSG00000172554	2	946554	1371385
ENSG00000180616	17	71161151	71167185
ENSG00000136840	9	130670165	130679317
ENSG00000113532	5	100142639	100238970
ENSG00000166510	18	52568740	52626739
ENSG00000178115	15	30844183	30854704
ENSG00000174516	11	66234216	66244808
ENSG00000173269	10	88695297	88729238
ENSG00000105352	19	42125344	42133442
ENSG00000078579	8	16849678	16859690
ENSG00000136213	7	2443223	2474242
ENSG00000119782	2	24272571	24286551
ENSG00000172985	2	109745804	110262207
ENSG00000197629	11	58975983	58980424
ENSG00000181355	6	9596343	10211841
ENSG00000176495	11	59131885	59132921
ENSG00000074621	15	65903704	65953333
ENSG00000172324	11	59189416	59190449
ENSG00000137871	15	56922379	57210769
ENSG00000172320	11	59210617	59211667
ENSG00000152611	5	35904397	35938881
ENSG00000166884	11	59224411	59225464
ENSG00000109511	4	169013666	169108841
ENSG00000139531	12	56390964	56400425
ENSG00000254466	11	59244846	59245869
ENSG00000273003	11	64781654	64808042
ENSG00000198815	1	42642210	42801548
ENSG00000261794	15	30896329	30906764
ENSG00000117360	1	150293925	150325671
ENSG00000176200	11	59271049	59271984
ENSG00000135124	12	121647660	121671909
ENSG00000106003	7	2552163	2568811
ENSG00000172742	11	59282386	59283330
ENSG00000151640	10	134000404	134019280
ENSG00000155970	8	16884747	16980153
ENSG00000181315	6	26636518	26659980
ENSG00000151466	4	129786076	130014764
ENSG00000007306	19	42177235	42210895
ENSG00000108439	17	46018872	46025654
ENSG00000124067	16	67977377	68003504
ENSG00000110048	11	59341871	59383617
ENSG00000166685	17	71189129	71204646
ENSG00000110025	11	64794880	64808044
ENSG00000100263	22	29655841	29664198
ENSG00000173930	5	101569690	101632253
ENSG00000149782	11	64018995	64036622
ENSG00000187951	15	30916697	31065196
ENSG00000142449	19	8130286	8214730
ENSG00000155158	9	15163620	15307358
ENSG00000169976	6	144416018	144416754
ENSG00000115504	2	62900986	63273622
ENSG00000138135	10	90965694	90967071
ENSG00000131730	5	80529104	80562216
ENSG00000181904	5	134181370	134195427
ENSG00000186710	12	113587663	113597081
ENSG00000176402	7	99520892	99527243
ENSG00000169495	8	38831683	38846181
ENSG00000166881	12	57449426	57481846
ENSG00000174776	3	167196472	167371771
ENSG00000175471	5	94039446	94620279
ENSG00000187676	13	31774073	31906413
ENSG00000115128	2	24290454	24299313
ENSG00000135604	6	144471663	144509507
ENSG00000167103	9	130683158	130693076
ENSG00000146904	7	143087382	143105985
ENSG00000103269	16	725666	728268
ENSG00000117266	1	205473723	205501921
ENSG00000204421	6	31686425	31689622
ENSG00000106009	7	2577511	2595361
ENSG00000186377	1	47427036	47516423
ENSG00000125945	1	23685941	23695935
ENSG00000105388	19	42212504	42233718
ENSG00000155561	7	135242667	135333505
ENSG00000164694	6	159590429	159693141
