Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	HGNC symbol	Gene type
ENSG00000050405	50569571	50677329	12	LIMA1	protein_coding
ENSG00000185482	57637236	57644976	12	STAC3	protein_coding
ENSG00000257256	50613387	50623767	12		antisense
ENSG00000221604	50627925	50627995	12	MIR1293	miRNA
ENSG00000212496	50650021	50650127	12	RNU6-1093P	snRNA
ENSG00000241045	77115314	77116066	12	RPL7P43	pseudogene
ENSG00000258090	77150971	77151694	12		pseudogene
ENSG00000257910	77271973	77274132	12		antisense
ENSG00000257199	77377859	77378449	12		pseudogene
ENSG00000238769	77556706	77556805	12		snoRNA
ENSG00000257677	77613383	77622473	12		lincRNA
ENSG00000188375	31944123	31945175	12	H3F3C	protein_coding
ENSG00000174718	32112304	32146039	12	KIAA1551	protein_coding
ENSG00000203433	50678449	50678545	12		pseudogene
ENSG00000203432	50683977	50684073	12		pseudogene
ENSG00000203431	50684744	50684840	12		pseudogene
ENSG00000111752	9066492	9094063	12	PHC1	protein_coding
ENSG00000203430	50688917	50689013	12		pseudogene
ENSG00000203428	50695577	50695673	12		pseudogene
ENSG00000203427	50697570	50697669	12		pseudogene
ENSG00000203426	50698425	50698530	12		pseudogene
ENSG00000196082	50706112	50706217	12		pseudogene
ENSG00000203425	50706430	50706526	12		pseudogene
ENSG00000203424	50707798	50707894	12		pseudogene
ENSG00000203423	50710006	50710100	12		pseudogene
ENSG00000203422	50710653	50710749	12		pseudogene
ENSG00000203421	50711462	50711558	12		pseudogene
ENSG00000244266	50759435	50759869	12		pseudogene
ENSG00000268640	147052	147377	12		protein_coding
ENSG00000231121	77718421	77966055	12		lincRNA
ENSG00000257835	77773600	77784644	12		lincRNA
ENSG00000139351	102122426	102133250	12	SYCP3	protein_coding
ENSG00000258066	78169563	78177356	12		lincRNA
ENSG00000120645	175931	287626	12	IQSEC3	protein_coding
ENSG00000139718	122242086	122270562	12	SETD1B	protein_coding
ENSG00000258225	78445961	78485517	12		antisense
ENSG00000269676	133049334	133050726	12	MUC8	protein_coding
ENSG00000207136	51027056	51027159	12	RNU6-769P	snRNA
ENSG00000200183	51050756	51050861	12	RNU6-238P	snRNA
ENSG00000257220	78524117	78524784	12		pseudogene
ENSG00000258220	78720460	78753526	12		lincRNA
ENSG00000151746	32259769	32536567	12	BICD1	protein_coding
ENSG00000258084	78746299	78876799	12		lincRNA
ENSG00000112787	133066137	133161774	12	FBRSL1	protein_coding
ENSG00000177425	79968759	80084877	12	PAWR	protein_coding
ENSG00000197651	91299399	91348953	12	CCER1	protein_coding
ENSG00000200428	51137351	51137467	12		misc_RNA
ENSG00000271018	51150675	51151216	12		pseudogene
ENSG00000271490	51200118	51200220	12		pseudogene
ENSG00000243075	51235283	51235612	12	RN7SL519P	misc_RNA
ENSG00000271621	51241708	51242095	12		pseudogene
ENSG00000199740	51333710	51333809	12		misc_RNA
ENSG00000271596	51342900	51343167	12		pseudogene
ENSG00000272028	51407917	51408024	12		snRNA
ENSG00000199903	51431282	51431385	12	RNU6-1273P	snRNA
ENSG00000244540	51500600	51500927	12		pseudogene
ENSG00000257246	51518411	51519164	12		pseudogene
ENSG00000083782	91357456	91398803	12	EPYC	protein_coding
ENSG00000139330	91444268	91451760	12	KERA	protein_coding
ENSG00000187848	133195366	133198972	12	P2RX2	protein_coding
ENSG00000133858	72003252	72061505	12	ZFC3H1	protein_coding
ENSG00000200953	51550651	51550760	12		misc_RNA
ENSG00000199824	51556684	51556790	12	RNU6-199P	snRNA
ENSG00000271065	51815740	51818395	12		antisense
ENSG00000257851	52106253	52107390	12	HNRNPA3P10	pseudogene
ENSG00000260122	52203489	52204384	12		lincRNA
ENSG00000261586	52211683	52213934	12		lincRNA
ENSG00000261308	52214243	52216199	12		pseudogene
ENSG00000260473	52217287	52229280	12		lincRNA
ENSG00000259887	52242007	52246513	12		lincRNA
ENSG00000186298	111157485	111180744	12	PPP1CC	protein_coding
ENSG00000258021	52294349	52295120	12		pseudogene
ENSG00000206992	52381441	52381547	12	RNU6-574P	snRNA
ENSG00000259884	52452243	52453287	12		lincRNA
ENSG00000257663	52470625	52475868	12		antisense
ENSG00000257542	52473480	52502045	12	OR7E47P	pseudogene
ENSG00000003056	9092959	9102551	12	M6PR	protein_coding
ENSG00000089169	113008184	113336686	12	RPH3A	protein_coding
ENSG00000111670	102139275	102224716	12	GNPTAB	protein_coding
ENSG00000058272	80167343	80329240	12	PPP1R12A	protein_coding
ENSG00000111181	299243	323736	12	SLC6A12	protein_coding
ENSG00000272724	52478528	52486069	12		sense_intronic
ENSG00000158104	122277433	122301502	12	HPD	protein_coding
ENSG00000139329	91496406	91505608	12	LUM	protein_coding
ENSG00000011465	91539025	91576900	12	DCN	protein_coding
ENSG00000257879	78820606	78836732	12		lincRNA
ENSG00000179912	57643392	57824788	12	R3HDM2	protein_coding
ENSG00000269529	50690489	50691718	12		protein_coding
ENSG00000185958	50720013	50790405	12	FAM186A	protein_coding
ENSG00000257165	78842775	78934455	12		lincRNA
ENSG00000257564	79187306	79187894	12		pseudogene
ENSG00000257948	79198128	79202279	12		lincRNA
ENSG00000257191	79354038	79439424	12		antisense
ENSG00000257894	79734985	79897176	12		lincRNA
ENSG00000139132	32552463	32798984	12	FGD4	protein_coding
ENSG00000238890	79742099	79742171	12		miRNA
ENSG00000221788	79813037	79813101	12	MIR1252	miRNA
ENSG00000161813	50786166	50873787	12	LARP4	protein_coding
ENSG00000266390	79856244	79856330	12		miRNA
ENSG00000263757	79874828	79874920	12		miRNA
ENSG00000257604	79893899	79894467	12		pseudogene
ENSG00000173451	72056789	72074419	12	THAP2	protein_coding
ENSG00000110801	122326637	122356203	12	PSMD9	protein_coding
ENSG00000243714	79918657	79918950	12	RN7SL696P	misc_RNA
ENSG00000257474	79933983	79944315	12		lincRNA
ENSG00000257956	79952562	79952946	12		pseudogene
ENSG00000258048	80083924	80172231	12		lincRNA
ENSG00000258044	80217558	80219276	12		antisense
ENSG00000257989	52486269	52498081	12		processed_transcript
ENSG00000173093	111284573	111345339	12	CCDC63	protein_coding
ENSG00000265009	52504418	52504488	12		miRNA
ENSG00000265804	52507709	52507796	12		miRNA
ENSG00000201942	80272085	80272199	12	RNA5SP363	rRNA
ENSG00000257557	80328681	80334448	12		antisense
ENSG00000271496	80382794	80382998	12	SNRPGP20	pseudogene
ENSG00000239473	80422673	80423411	12	RPL7P38	pseudogene
ENSG00000238842	80462471	80462537	12	RNU7-106P	snRNA
ENSG00000230291	80496676	80497113	12		pseudogene
ENSG00000222880	80737295	80737572	12	RN7SKP261	misc_RNA
ENSG00000257786	80954796	80955339	12		pseudogene
ENSG00000257429	80977462	80987480	12		antisense
ENSG00000257741	81156933	81164496	12		lincRNA
ENSG00000139187	9102640	9163356	12	KLRG1	protein_coding
ENSG00000010379	329789	372039	12	SLC6A13	protein_coding
ENSG00000207763	81226312	81226408	12	MIR617	miRNA
ENSG00000258215	81254734	81255287	12		pseudogene
ENSG00000208022	81329515	81329612	12	MIR618	miRNA
ENSG00000258311	56109820	56118487	12		protein_coding
ENSG00000258026	81488154	81519624	12		antisense
ENSG00000265227	81552167	81552240	12	MIR4699	miRNA
ENSG00000135678	69235977	69365350	12	CPM	protein_coding
ENSG00000135441	56109820	56113871	12	BLOC1S1	protein_coding
ENSG00000258830	57643392	57690267	12		protein_coding
ENSG00000175899	9220260	9268825	12	A2M	protein_coding
ENSG00000268367	57810198	57810536	12		protein_coding
ENSG00000175189	57828543	57844611	12	INHBC	protein_coding
ENSG00000257467	81664454	81706201	12		lincRNA
ENSG00000256950	122326715	122359376	12		protein_coding
ENSG00000139269	57846106	57853063	12	INHBE	protein_coding
ENSG00000257242	92378756	92536690	12	C12orf79	protein_coding
ENSG00000257137	52599368	52604639	12	C12orf80	lincRNA
ENSG00000073614	389295	498620	12	KDM5A	protein_coding
ENSG00000158023	122355768	122441833	12	WDR66	protein_coding
ENSG00000111087	57853918	57866045	12	GLI1	protein_coding
ENSG00000258279	52604714	52617588	12	LINC00592	lincRNA
ENSG00000257649	52622877	52623372	12	METTL7AP1	pseudogene
ENSG00000257671	52638832	52641232	12		antisense
ENSG00000135477	52644250	52652651	12	KRT121P	pseudogene
ENSG00000135437	56114151	56118489	12	RDH5	protein_coding
ENSG00000258162	81771821	81866733	12		antisense
ENSG00000135404	56119107	56123491	12	CD63	protein_coding
ENSG00000177084	133200348	133263951	12	POLE	protein_coding
ENSG00000111245	111348623	111358526	12	MYL2	protein_coding
ENSG00000258375	81939105	81940229	12		pseudogene
ENSG00000257609	82262147	82262825	12		pseudogene
ENSG00000257747	82347498	82386912	12		lincRNA
ENSG00000258193	82392411	82392741	12		pseudogene
ENSG00000221260	82658722	82658823	12		miRNA
ENSG00000221121	82736375	82736489	12		miRNA
ENSG00000257875	82862235	82862727	12		pseudogene
ENSG00000258170	82874897	82891339	12		lincRNA
ENSG00000126838	9301436	9360966	12	PZP	protein_coding
ENSG00000111249	111471828	111788358	12	CUX2	protein_coding
ENSG00000269531	80198742	80202321	12		protein_coding
ENSG00000165899	80603233	80772870	12	OTOGL	protein_coding
ENSG00000110987	122457328	122499948	12	BCL7A	protein_coding
ENSG00000133639	92536286	92539673	12	BTG1	protein_coding
ENSG00000089225	114791736	114846247	12	TBX5	protein_coding
ENSG00000257837	82898990	82899967	12		lincRNA
ENSG00000257431	82906456	82909596	12		lincRNA
ENSG00000252220	83415669	83415771	12	RNU6-977P	snRNA
ENSG00000213270	83545110	83545969	12	RPL6P25	pseudogene
ENSG00000258338	83565369	83566519	12		lincRNA
ENSG00000257124	84054788	84055498	12		lincRNA
ENSG00000221148	84577103	84577227	12		snoRNA
ENSG00000257729	84665119	84688341	12		lincRNA
ENSG00000258358	84842404	84843657	12		pseudogene
ENSG00000257296	85065377	85065805	12		pseudogene
ENSG00000258073	85333303	85333447	12		pseudogene
ENSG00000269916	85657322	85658235	12		lincRNA
ENSG00000111605	69633317	69668138	12	CPSF6	protein_coding
ENSG00000258815	85711838	85736690	12		lincRNA
ENSG00000257855	85961656	85962017	12		pseudogene
ENSG00000258064	72067984	72092748	12		protein_coding
ENSG00000139291	72079867	72097836	12	TMEM19	protein_coding
ENSG00000257830	52668431	52672940	12		antisense
ENSG00000257829	52700400	52702155	12		antisense
ENSG00000258253	52774244	52796191	12		antisense
ENSG00000175727	122516628	122631894	12	MLXIP	protein_coding
ENSG00000257500	52801364	52822278	12		antisense
ENSG00000257844	52807744	52815660	12	KRT124P	pseudogene
ENSG00000263449	86041031	86041098	12		miRNA
ENSG00000258206	86175670	86176222	12		pseudogene
ENSG00000258178	86352465	86354725	12		lincRNA
ENSG00000257897	86409475	86410219	12		pseudogene
ENSG00000066084	50898768	51142450	12	DIP2B	protein_coding
ENSG00000087470	32832134	32898486	12	DNM1L	protein_coding
ENSG00000090382	69742121	69748014	12	LYZ	protein_coding
ENSG00000123329	57866038	57882597	12	ARHGAP9	protein_coding
ENSG00000120647	498439	551811	12	CCDC77	protein_coding
ENSG00000080371	72148654	72184699	12	RAB21	protein_coding
ENSG00000127337	69753483	69784576	12	YEATS4	protein_coding
ENSG00000111796	9747147	9760482	12	KLRB1	protein_coding
ENSG00000198324	111798455	111806925	12	FAM109A	protein_coding
ENSG00000257495	52995251	53009089	12		antisense
ENSG00000258120	53026650	53028240	12	KRT128P	pseudogene
ENSG00000257700	53086389	53090572	12		antisense
ENSG00000257402	53109351	53112824	12	KRT126P	pseudogene
ENSG00000258185	86993355	87232775	12		lincRNA
ENSG00000257616	53124209	53126649	12		pseudogene
ENSG00000258036	53129050	53129926	12	KRT125P	pseudogene
ENSG00000135111	115108059	115121969	12	TBX3	protein_coding
ENSG00000069493	9817565	9848413	12	CLEC2D	protein_coding
ENSG00000264077	87138845	87138925	12		miRNA
ENSG00000242850	87563762	87564206	12	RPL23AP68	pseudogene
ENSG00000258205	88140344	88140460	12		pseudogene
ENSG00000257648	88143919	88144090	12	CYCSP30	pseudogene
ENSG00000258173	88147191	88147224	12		pseudogene
ENSG00000258128	88175940	88178345	12	MKRN9P	pseudogene
ENSG00000257343	53140380	53142092	12		pseudogene
ENSG00000257675	53142560	53143911	12		pseudogene
ENSG00000257912	88189510	88195805	12		lincRNA
ENSG00000257125	53145762	53147605	12	KRT127P	pseudogene
ENSG00000258071	53157189	53157677	12	ARL2BPP2	pseudogene
ENSG00000257940	88210263	88211608	12		lincRNA
ENSG00000257404	53176434	53176623	12		pseudogene
ENSG00000257389	53231187	53231523	12		pseudogene
ENSG00000241146	53279213	53280169	12	RPL7P41	pseudogene
ENSG00000265039	53345492	53345579	12		miRNA
ENSG00000225410	53346500	53346686	12		pseudogene
ENSG00000257475	53405888	53407705	12		sense_intronic
ENSG00000257337	53408380	53448222	12		antisense
ENSG00000139304	80799774	81072802	12	PTPRQ	protein_coding
ENSG00000111252	111843752	111889427	12	SH2B3	protein_coding
ENSG00000135414	56137064	56150911	12	GDF11	protein_coding
ENSG00000121749	72233487	72320629	12	TBC1D15	protein_coding
ENSG00000205323	56146247	56211540	12	SARNP	protein_coding
ENSG00000258074	53525134	53525769	12	VTI1BP3	pseudogene
ENSG00000238669	53532329	53532435	12	RNU6-333P	snRNA
ENSG00000258016	53535837	53536111	12	HIGD1AP1	pseudogene
ENSG00000257790	53547056	53548268	12		pseudogene
ENSG00000257808	53553370	53554784	12		lincRNA
ENSG00000257605	53692449	53694098	12		antisense
ENSG00000257379	53835525	53861312	12		processed_transcript
ENSG00000270175	53893946	53894720	12		antisense
ENSG00000257550	53907768	53911392	12		antisense
ENSG00000258179	88214431	88214695	12		pseudogene
ENSG00000240721	88338662	88344596	12	RPS4XP15	pseudogene
ENSG00000252747	88445478	88445555	12	RNA5SP364	rRNA
ENSG00000257752	88451653	88452355	12		pseudogene
ENSG00000199245	88824219	88824327	12		misc_RNA
ENSG00000252850	88975416	88975573	12	RNU1-117P	snRNA
ENSG00000246363	89404458	89413456	12		lincRNA
ENSG00000213470	54026572	54026935	12		pseudogene
ENSG00000257629	89421534	89422299	12		pseudogene
ENSG00000260492	54144231	54145619	12		lincRNA
ENSG00000257156	89441964	89703330	12		lincRNA
ENSG00000260030	54148142	54155888	12		lincRNA
ENSG00000257726	115800817	115802550	12		protein_coding
ENSG00000238302	89676000	89676062	12	RNU7-120P	snRNA
ENSG00000223213	54185089	54185131	12		snoRNA
ENSG00000257820	89713141	89713426	12	MRPS6P4	pseudogene
ENSG00000253053	54209969	54210263	12	RN7SKP289	misc_RNA
ENSG00000249641	54329112	54333427	12	HOXC13-AS	antisense
ENSG00000271327	89761584	89763078	12		lincRNA
ENSG00000271090	54350318	54352745	12		lincRNA
ENSG00000257390	56151059	56221330	12		protein_coding
ENSG00000228630	54356092	54368740	12	HOTAIR	antisense
ENSG00000123066	116395711	116715143	12	MED13L	protein_coding
ENSG00000123353	56211703	56215663	12	ORMDL2	protein_coding
ENSG00000184293	9868456	9885895	12	CLECL1	protein_coding
ENSG00000110848	9905082	9913497	12	CD69	protein_coding
ENSG00000123268	51157493	51214905	12	ATF1	protein_coding
ENSG00000204842	111890018	112037480	12	ATXN2	protein_coding
ENSG00000135392	56214744	56224608	12	DNAJC14	protein_coding
ENSG00000111046	81101277	81103253	12	MYF6	protein_coding
ENSG00000111049	81110691	81113452	12	MYF5	protein_coding
ENSG00000158113	122652285	122688018	12	LRRC43	protein_coding
ENSG00000251151	54375293	54379303	12	HOXC-AS3	antisense
ENSG00000123342	56229217	56236750	12	MMP19	protein_coding
ENSG00000205057	92813870	92821924	12	CLLU1OS	protein_coding
ENSG00000257127	92815307	92824778	12	CLLU1	protein_coding
ENSG00000214215	93096619	93102325	12	C12orf74	protein_coding
ENSG00000186452	51236703	51281667	12	TMPRSS12	protein_coding
ENSG00000187510	93115281	93166231	12	PLEKHG7	protein_coding
ENSG00000271259	89765597	89766136	12		lincRNA
ENSG00000102189	93164413	93323107	12	EEA1	protein_coding
ENSG00000226982	89893870	89896447	12	CENPCP1	pseudogene
ENSG00000270344	89919431	89934079	12		antisense
ENSG00000258302	89954906	89987798	12		antisense
ENSG00000266347	89986604	89986704	12		miRNA
ENSG00000271614	90102736	90106367	12	LINC00936	lincRNA
ENSG00000252207	90120713	90120819	12	RNA5SP365	rRNA
ENSG00000257480	90146690	90147608	12	MRPL2P1	pseudogene
ENSG00000252823	90147836	90147929	12	RNU6-148P	snRNA
ENSG00000258216	90276442	90383066	12		lincRNA
ENSG00000150045	9980077	9997606	12	KLRF1	protein_coding
ENSG00000173598	93771659	93797024	12	NUDT4	protein_coding
ENSG00000185432	51317255	51326300	12	METTL7A	protein_coding
ENSG00000136048	102271129	102405908	12	DRAM1	protein_coding
ENSG00000111052	81186299	81331704	12	LIN7A	protein_coding
ENSG00000258290	90313214	90313553	12		pseudogene
ENSG00000257725	90341470	90343503	12		lincRNA
ENSG00000257194	90501516	90506556	12		lincRNA
ENSG00000214511	51347705	51364289	12	HIGD1C	protein_coding
ENSG00000170473	56295197	56326402	12	WIBG	protein_coding
ENSG00000204671	122656577	122658746	12	IL31	protein_coding
ENSG00000258183	90674671	90694117	12		lincRNA
ENSG00000176383	122688090	122693499	12	B3GNT4	protein_coding
ENSG00000120860	102406705	102455927	12	CCDC53	protein_coding
ENSG00000177889	93799449	93836038	12	UBE2N	protein_coding
ENSG00000139044	569530	672675	12	B4GALNT3	protein_coding
ENSG00000110911	51373184	51422349	12	SLC11A2	protein_coding
ENSG00000257995	91011536	91016599	12		lincRNA
ENSG00000257787	91203053	91204457	12		lincRNA
ENSG00000196243	91311800	91342446	12	LINC00615	lincRNA
ENSG00000258148	91587486	91587719	12		pseudogene
ENSG00000110852	10005583	10022735	12	CLEC2B	protein_coding
ENSG00000258100	91755973	91762383	12		lincRNA
ENSG00000258125	92073908	92074650	12		lincRNA
ENSG00000258224	92264898	92265006	12		pseudogene
ENSG00000257893	92271167	92274431	12		lincRNA
ENSG00000065357	56321103	56347811	12	DGKA	protein_coding
ENSG00000111058	81331594	81650533	12	ACSS3	protein_coding
ENSG00000256797	10034088	10048432	12	KLRF2	protein_coding
ENSG00000184047	122692210	122712081	12	DIABLO	protein_coding
ENSG00000188393	10051272	10084980	12	CLEC2A	protein_coding
ENSG00000172322	10103915	10148293	12	CLEC12A	protein_coding
ENSG00000171471	116997186	117014425	12	MAP1LC3B2	protein_coding
ENSG00000111412	117153593	117175875	12	C12orf49	protein_coding
ENSG00000171840	673462	772945	12	NINJ2	protein_coding
ENSG00000176894	133264192	133297276	12	PXMP2	protein_coding
ENSG00000135119	117176096	117291436	12	RNFT2	protein_coding
ENSG00000165682	10138241	10166023	12	CLEC1B	protein_coding
ENSG00000198015	93861264	93897545	12	MRPL42	protein_coding
ENSG00000075188	102467967	102513902	12	NUP37	protein_coding
ENSG00000135116	117293949	117319246	12	HRK	protein_coding
ENSG00000166986	57869228	57911352	12	MARS	protein_coding
ENSG00000256632	133264635	133291498	12		protein_coding
ENSG00000247077	133287405	133299228	12	PGAM5	protein_coding
ENSG00000060237	861759	1020618	12	WNK1	protein_coding
ENSG00000139220	81652045	82153332	12	PPFIA2	protein_coding
ENSG00000256861	122692326	122750970	12		protein_coding
ENSG00000139719	122714111	122751068	12	VPS33A	protein_coding
ENSG00000174989	117348761	117468953	12	FBXW8	protein_coding
ENSG00000176915	133302254	133338474	12	ANKLE2	protein_coding
ENSG00000256660	10163226	10171218	12	CLEC12B	protein_coding
ENSG00000197992	10183276	10218565	12	CLEC9A	protein_coding
ENSG00000120833	93963590	93977263	12	SOCS2	protein_coding
ENSG00000139131	32880424	32908836	12	YARS2	protein_coding
ENSG00000150048	10222153	10264226	12	CLEC1A	protein_coding
ENSG00000057294	32943679	33049774	12	PKP2	protein_coding
ENSG00000139287	72332626	72580398	12	TPH2	protein_coding
