ens_ID	transcript_ID	transcript_biotype
ENSG00000113580	ENST00000231509	protein_coding
ENSG00000184792	ENST00000446658	protein_coding
ENSG00000135426	ENST00000524622	protein_coding
ENSG00000135426	ENST00000524622	protein_coding
ENSG00000229859	ENST00000538258	protein_coding
ENSG00000115091	ENST00000536059	protein_coding
ENSG00000135974	ENST00000410049	protein_coding
ENSG00000068784	ENST00000535761	protein_coding
ENSG00000135974	ENST00000437250	protein_coding
ENSG00000128463	ENST00000267750	protein_coding
ENSG00000135127	ENST00000397558	protein_coding
ENSG00000200483	ENST00000363613	snRNA
ENSG00000149925	ENST00000562168	protein_coding
ENSG00000206650	ENST00000383923	snoRNA
ENSG00000205571	ENST00000511812	protein_coding
ENSG00000139641	ENST00000267113	protein_coding
ENSG00000173020	ENST00000308595	protein_coding
ENSG00000166949	ENST00000327367	protein_coding
ENSG00000112494	ENST00000366829	protein_coding
ENSG00000135426	ENST00000528240	protein_coding
ENSG00000104611	ENST00000265807	protein_coding
ENSG00000104611	ENST00000265807	protein_coding
ENSG00000011052	ENST00000393193	protein_coding
ENSG00000173020	ENST00000526285	protein_coding
ENSG00000113580	ENST00000503201	protein_coding
ENSG00000149925	ENST00000569545	protein_coding
ENSG00000205846	ENST00000382073	protein_coding
ENSG00000164543	ENST00000319357	protein_coding
ENSG00000135426	ENST00000532804	protein_coding
ENSG00000205571	ENST00000380742	protein_coding
ENSG00000117602	ENST00000374395	protein_coding
ENSG00000117602	ENST00000374395	protein_coding
ENSG00000117602	ENST00000374395	protein_coding
ENSG00000128463	ENST00000249209	protein_coding
ENSG00000168724	ENST00000303525	protein_coding
ENSG00000104611	ENST00000518040	protein_coding
ENSG00000011052	ENST00000376392	protein_coding
ENSG00000166949	ENST00000559092	protein_coding
ENSG00000184792	ENST00000445781	protein_coding
ENSG00000149925	ENST00000563060	protein_coding
ENSG00000117602	ENST00000425530	protein_coding
ENSG00000166949	ENST00000560175	protein_coding
ENSG00000227268	ENST00000445946	protein_coding
ENSG00000184470	ENST00000400521	protein_coding
ENSG00000187550	ENST00000413299	protein_coding
ENSG00000011052	ENST00000555572	protein_coding
ENSG00000163743	ENST00000512706	protein_coding
ENSG00000184792	ENST00000401475	protein_coding
ENSG00000104611	ENST00000519207	protein_coding
ENSG00000113580	ENST00000510170	protein_coding
ENSG00000113580	ENST00000508760	protein_coding
ENSG00000241553	ENST00000498623	protein_coding
ENSG00000187550	ENST00000344158	protein_coding
ENSG00000128463	ENST00000561372	protein_coding
ENSG00000104611	ENST00000523736	protein_coding
ENSG00000166949	ENST00000540846	protein_coding
ENSG00000113580	ENST00000502892	protein_coding
ENSG00000135127	ENST00000548673	protein_coding
ENSG00000208892	ENST00000386157	snoRNA
ENSG00000201016	ENST00000364146	snRNA
ENSG00000128463	ENST00000559078	protein_coding
ENSG00000113580	ENST00000514699	protein_coding
ENSG00000166949	ENST00000558894	protein_coding
ENSG00000074054	ENST00000263710	protein_coding
ENSG00000163743	ENST00000513257	protein_coding
ENSG00000117602	ENST00000436717	protein_coding
ENSG00000117602	ENST00000436717	protein_coding
ENSG00000117602	ENST00000436717	protein_coding
ENSG00000184792	ENST00000424224	protein_coding
ENSG00000113580	ENST00000502500	protein_coding
ENSG00000124688	ENST00000451025	protein_coding
ENSG00000163743	ENST00000507014	protein_coding
ENSG00000117602	ENST00000538532	protein_coding
ENSG00000166949	ENST00000439724	protein_coding
ENSG00000143437	ENST00000358595	protein_coding
ENSG00000143437	ENST00000358595	protein_coding
ENSG00000143437	ENST00000358595	protein_coding
ENSG00000128463	ENST00000557879	protein_coding
ENSG00000184792	ENST00000454145	protein_coding
ENSG00000121879	ENST00000263967	protein_coding
ENSG00000166949	ENST00000558739	protein_coding
ENSG00000184792	ENST00000453621	protein_coding
ENSG00000113580	ENST00000343796	protein_coding
ENSG00000113580	ENST00000343796	protein_coding
ENSG00000113580	ENST00000343796	protein_coding
ENSG00000117602	ENST00000412742	protein_coding
ENSG00000164885	ENST00000485972	protein_coding
ENSG00000128463	ENST00000559421	protein_coding
ENSG00000197694	ENST00000358161	protein_coding
ENSG00000184792	ENST00000431368	protein_coding
ENSG00000121879	ENST00000468036	protein_coding
ENSG00000117602	ENST00000374393	protein_coding
ENSG00000149925	ENST00000412304	protein_coding
ENSG00000074054	ENST00000455322	protein_coding
ENSG00000231274	ENST00000420723	protein_coding
ENSG00000120440	ENST00000239587	protein_coding
ENSG00000184792	ENST00000452656	protein_coding
ENSG00000135127	ENST00000446727	protein_coding
ENSG00000149925	ENST00000563987	protein_coding
ENSG00000164885	ENST00000297518	protein_coding
ENSG00000124688	ENST00000372171	protein_coding
ENSG00000086544	ENST00000263370	protein_coding
ENSG00000231274	ENST00000592464	protein_coding
ENSG00000074054	ENST00000397587	protein_coding
ENSG00000074054	ENST00000397587	protein_coding
ENSG00000135127	ENST00000257583	protein_coding
ENSG00000184792	ENST00000433183	protein_coding
ENSG00000157851	ENST00000450961	protein_coding
ENSG00000128463	ENST00000560947	protein_coding
ENSG00000166949	ENST00000537194	protein_coding
ENSG00000139641	ENST00000541590	protein_coding
ENSG00000252023	ENST00000516214	snRNA
ENSG00000184792	ENST00000403222	protein_coding
ENSG00000163743	ENST00000451788	protein_coding
ENSG00000163743	ENST00000451788	protein_coding
ENSG00000163743	ENST00000451788	protein_coding
ENSG00000163743	ENST00000451788	protein_coding
ENSG00000163743	ENST00000451788	protein_coding
ENSG00000184454	ENST00000374392	protein_coding
ENSG00000166527	ENST00000382064	protein_coding
ENSG00000222560	ENST00000410628	snRNA
ENSG00000149925	ENST00000564546	protein_coding
ENSG00000166949	ENST00000558428	protein_coding
ENSG00000151327	ENST00000555211	protein_coding
ENSG00000187535	ENST00000361339	protein_coding
ENSG00000205571	ENST00000380741	protein_coding
ENSG00000205571	ENST00000380741	protein_coding
ENSG00000184792	ENST00000382310	protein_coding
ENSG00000074054	ENST00000541377	protein_coding
ENSG00000166949	ENST00000558827	protein_coding
ENSG00000165512	ENST00000298299	protein_coding
ENSG00000113580	ENST00000424646	protein_coding
ENSG00000218891	ENST00000325421	protein_coding
ENSG00000120686	ENST00000379649	protein_coding
ENSG00000184470	ENST00000400519	protein_coding
ENSG00000149925	ENST00000564595	protein_coding
ENSG00000166949	ENST00000560424	protein_coding
ENSG00000184792	ENST00000437268	protein_coding
ENSG00000218891	ENST00000592239	protein_coding
ENSG00000074054	ENST00000545861	protein_coding
ENSG00000112578	ENST00000230340	protein_coding
ENSG00000149925	ENST00000569798	protein_coding
ENSG00000110881	ENST00000228468	protein_coding
ENSG00000143437	ENST00000354396	protein_coding
ENSG00000149925	ENST00000395240	protein_coding
ENSG00000207090	ENST00000384362	snRNA
ENSG00000185527	ENST00000574024	protein_coding
ENSG00000074054	ENST00000541859	protein_coding
ENSG00000121152	ENST00000240423	protein_coding
ENSG00000121152	ENST00000240423	protein_coding
ENSG00000121152	ENST00000240423	protein_coding
ENSG00000256574	ENST00000553795	protein_coding
ENSG00000184792	ENST00000535268	protein_coding
ENSG00000149925	ENST00000566846	protein_coding
ENSG00000079263	ENST00000392045	protein_coding
ENSG00000053918	ENST00000155840	protein_coding
ENSG00000053918	ENST00000155840	protein_coding
ENSG00000110881	ENST00000447966	protein_coding
ENSG00000113580	ENST00000416954	protein_coding
ENSG00000149925	ENST00000562679	protein_coding
ENSG00000120686	ENST00000239878	protein_coding
ENSG00000120686	ENST00000239878	protein_coding
ENSG00000120686	ENST00000239878	protein_coding
ENSG00000120686	ENST00000239878	protein_coding
ENSG00000166527	ENST00000299665	protein_coding
ENSG00000185527	ENST00000573076	protein_coding
ENSG00000079263	ENST00000417495	protein_coding
ENSG00000184470	ENST00000535882	protein_coding
ENSG00000124788	ENST00000244769	protein_coding
ENSG00000149925	ENST00000564688	protein_coding
ENSG00000150773	ENST00000528775	protein_coding
ENSG00000179943	ENST00000221665	protein_coding
ENSG00000256574	ENST00000374401	protein_coding
ENSG00000135426	ENST00000449076	protein_coding
ENSG00000164120	ENST00000296522	protein_coding
ENSG00000164120	ENST00000296522	protein_coding
ENSG00000164120	ENST00000296522	protein_coding
ENSG00000164120	ENST00000296522	protein_coding
ENSG00000185527	ENST00000571224	protein_coding
ENSG00000150773	ENST00000532211	protein_coding
ENSG00000121152	ENST00000427946	protein_coding
ENSG00000101695	ENST00000217740	protein_coding
ENSG00000055130	ENST00000409469	protein_coding
ENSG00000256574	ENST00000536058	protein_coding
ENSG00000150773	ENST00000525072	protein_coding
ENSG00000184470	ENST00000542719	protein_coding
ENSG00000179943	ENST00000590714	protein_coding
ENSG00000241553	ENST00000397261	protein_coding
ENSG00000185527	ENST00000571004	protein_coding
ENSG00000165655	ENST00000372524	protein_coding
ENSG00000055130	ENST00000602748	protein_coding
ENSG00000151327	ENST00000382406	protein_coding
ENSG00000185527	ENST00000331056	protein_coding
ENSG00000179943	ENST00000592585	protein_coding
ENSG00000135426	ENST00000316577	protein_coding
ENSG00000079263	ENST00000343805	protein_coding
ENSG00000143437	ENST00000515192	protein_coding
ENSG00000120686	ENST00000437952	protein_coding
ENSG00000252295	ENST00000516486	snoRNA
ENSG00000149925	ENST00000565355	protein_coding
ENSG00000179943	ENST00000587678	protein_coding
ENSG00000053918	ENST00000335475	protein_coding
ENSG00000150773	ENST00000530641	protein_coding
ENSG00000184470	ENST00000334363	protein_coding
ENSG00000165655	ENST00000535216	protein_coding
ENSG00000221838	ENST00000429084	protein_coding
ENSG00000110881	ENST00000453327	protein_coding
ENSG00000179943	ENST00000587414	protein_coding
ENSG00000135426	ENST00000532757	protein_coding
ENSG00000120686	ENST00000379641	protein_coding
ENSG00000053918	ENST00000380776	protein_coding
ENSG00000135426	ENST00000531122	protein_coding
ENSG00000171794	ENST00000304477	protein_coding
ENSG00000150773	ENST00000431456	protein_coding
ENSG00000055130	ENST00000325222	protein_coding
ENSG00000165066	ENST00000524115	protein_coding
ENSG00000150773	ENST00000280350	protein_coding
ENSG00000151327	ENST00000280987	protein_coding
ENSG00000221838	ENST00000359593	protein_coding
ENSG00000141738	ENST00000309156	protein_coding
ENSG00000138434	ENST00000431877	protein_coding
ENSG00000079263	ENST00000373645	protein_coding
ENSG00000110881	ENST00000552438	protein_coding
ENSG00000164120	ENST00000296521	protein_coding
ENSG00000221838	ENST00000439416	protein_coding
ENSG00000135426	ENST00000526532	protein_coding
ENSG00000181786	ENST00000324436	protein_coding
ENSG00000258588	ENST00000354852	protein_coding
ENSG00000118855	ENST00000486568	protein_coding
ENSG00000121152	ENST00000435975	protein_coding
ENSG00000135426	ENST00000533446	protein_coding
ENSG00000073969	ENST00000398238	protein_coding
ENSG00000118855	ENST00000491804	protein_coding
ENSG00000188493	ENST00000378313	protein_coding
ENSG00000203690	ENST00000366827	protein_coding
ENSG00000239103	ENST00000459089	snoRNA
ENSG00000121152	ENST00000456906	protein_coding
ENSG00000110881	ENST00000552633	protein_coding
ENSG00000165066	ENST00000518699	protein_coding
ENSG00000119333	ENST00000372715	protein_coding
ENSG00000181733	ENST00000324060	protein_coding
ENSG00000147894	ENST00000380003	protein_coding
ENSG00000147894	ENST00000380003	protein_coding
ENSG00000241553	ENST00000485273	protein_coding
ENSG00000118855	ENST00000465739	protein_coding
ENSG00000263432	ENST00000577215	misc_RNA
ENSG00000203690	ENST00000397829	protein_coding
ENSG00000121152	ENST00000455200	protein_coding
ENSG00000138434	ENST00000320370	protein_coding
ENSG00000258588	ENST00000457787	protein_coding
ENSG00000241553	ENST00000433034	protein_coding
ENSG00000151650	ENST00000325980	protein_coding
ENSG00000135426	ENST00000524668	protein_coding
ENSG00000121152	ENST00000435349	protein_coding
ENSG00000138434	ENST00000409001	protein_coding
ENSG00000138434	ENST00000409001	protein_coding
ENSG00000221838	ENST00000421755	protein_coding
ENSG00000151327	ENST00000554794	protein_coding
ENSG00000124788	ENST00000436367	protein_coding
ENSG00000252704	ENST00000516895	misc_RNA
ENSG00000203690	ENST00000460930	protein_coding
ENSG00000143437	ENST00000505755	protein_coding
ENSG00000241553	ENST00000287613	protein_coding
ENSG00000135426	ENST00000533607	protein_coding
ENSG00000073969	ENST00000576040	protein_coding
ENSG00000073969	ENST00000571172	protein_coding
ENSG00000186687	ENST00000379380	protein_coding
ENSG00000263654	ENST00000579731	misc_RNA
ENSG00000073969	ENST00000575068	protein_coding
ENSG00000186687	ENST00000510516	protein_coding
ENSG00000186687	ENST00000507584	protein_coding
ENSG00000141738	ENST00000394211	protein_coding
ENSG00000062038	ENST00000264012	protein_coding
ENSG00000119333	ENST00000451652	protein_coding
ENSG00000188493	ENST00000470681	protein_coding
ENSG00000079263	ENST00000486687	protein_coding
ENSG00000187021	ENST00000531984	protein_coding
ENSG00000079263	ENST00000420434	protein_coding
ENSG00000151327	ENST00000396472	protein_coding
ENSG00000147894	ENST00000379997	protein_coding
ENSG00000119333	ENST00000419989	protein_coding
ENSG00000203690	ENST00000476779	protein_coding
ENSG00000073969	ENST00000576346	protein_coding
ENSG00000264994	ENST00000585078	snoRNA
ENSG00000164120	ENST00000510901	protein_coding
ENSG00000062038	ENST00000429102	protein_coding
ENSG00000203690	ENST00000485157	protein_coding
ENSG00000073969	ENST00000465370	protein_coding
ENSG00000147894	ENST00000379995	protein_coding
ENSG00000157851	ENST00000288699	protein_coding
ENSG00000157851	ENST00000288699	protein_coding
ENSG00000117862	ENST00000371626	protein_coding
ENSG00000141738	ENST00000445327	protein_coding
ENSG00000096060	ENST00000357266	protein_coding
ENSG00000105499	ENST00000599111	protein_coding
ENSG00000105499	ENST00000599111	protein_coding
ENSG00000212270	ENST00000390968	snoRNA
ENSG00000188493	ENST00000596940	protein_coding
ENSG00000157851	ENST00000401478	protein_coding
ENSG00000141738	ENST00000394209	protein_coding
ENSG00000157851	ENST00000431402	protein_coding
ENSG00000221838	ENST00000422582	protein_coding
ENSG00000073969	ENST00000225282	protein_coding
ENSG00000079263	ENST00000350136	protein_coding
ENSG00000049759	ENST00000356462	protein_coding
ENSG00000166523	ENST00000299663	protein_coding
ENSG00000091527	ENST00000264993	protein_coding
ENSG00000091527	ENST00000264993	protein_coding
ENSG00000091527	ENST00000264993	protein_coding
ENSG00000157851	ENST00000434719	protein_coding
ENSG00000181016	ENST00000439068	protein_coding
ENSG00000188493	ENST00000598485	protein_coding
ENSG00000164120	ENST00000422112	protein_coding
ENSG00000117862	ENST00000610127	protein_coding
ENSG00000166523	ENST00000446457	protein_coding
ENSG00000265145	ENST00000579969	snoRNA
ENSG00000096060	ENST00000536438	protein_coding
ENSG00000198315	ENST00000457389	protein_coding
ENSG00000171862	ENST00000371953	protein_coding
ENSG00000221838	ENST00000450807	protein_coding
ENSG00000206761	ENST00000384034	snoRNA
ENSG00000166523	ENST00000545274	protein_coding
ENSG00000221838	ENST00000445295	protein_coding
ENSG00000166523	ENST00000537698	protein_coding
ENSG00000096060	ENST00000539068	protein_coding
ENSG00000091527	ENST00000431519	protein_coding
ENSG00000146521	ENST00000366822	protein_coding
ENSG00000222224	ENST00000410292	misc_RNA
ENSG00000141738	ENST00000394204	protein_coding
ENSG00000206709	ENST00000383982	snRNA
ENSG00000091527	ENST00000503932	protein_coding
ENSG00000164120	ENST00000506910	protein_coding
ENSG00000269155	ENST00000597278	protein_coding
ENSG00000207261	ENST00000384531	snRNA
ENSG00000202035	ENST00000365165	misc_RNA
ENSG00000188493	ENST00000598352	protein_coding
ENSG00000174482	ENST00000379992	protein_coding
ENSG00000252713	ENST00000516904	snRNA
ENSG00000117335	ENST00000358170	protein_coding
ENSG00000198315	ENST00000330236	protein_coding
ENSG00000198315	ENST00000330236	protein_coding
ENSG00000198315	ENST00000330236	protein_coding
ENSG00000258659	ENST00000514226	protein_coding
ENSG00000160570	ENST00000336034	protein_coding
ENSG00000160570	ENST00000336034	protein_coding
ENSG00000188493	ENST00000600139	protein_coding
ENSG00000062038	ENST00000568292	protein_coding
ENSG00000105499	ENST00000354276	protein_coding
ENSG00000164120	ENST00000514584	protein_coding
ENSG00000205581	ENST00000380749	protein_coding
ENSG00000241709	ENST00000486808	misc_RNA
ENSG00000062038	ENST00000569080	protein_coding
ENSG00000258659	ENST00000429814	protein_coding
ENSG00000265706	ENST00000577887	snoRNA
ENSG00000181016	ENST00000312849	protein_coding
ENSG00000174482	ENST00000308675	protein_coding
ENSG00000141738	ENST00000309185	protein_coding
ENSG00000096060	ENST00000540787	protein_coding
ENSG00000188493	ENST00000339153	protein_coding
ENSG00000198841	ENST00000371614	protein_coding
